binary,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6
1101111111111111011011101111111101111111111111101111011111000000000000000000000000000000000000000000000000,1,2,1.43960193701479,1.45755446535796,1.5477906826493,1.57744961352983
1101111111111111011011111011011111111111111111111101111110000000000000000000000000000000000000000000000000,1,2,1.39253785021859,1.42861193494242,1.55265566097171,1.58979113401022
1101111111111111011011111110111111111111111111111111111111000000000000000000000000000000000000000000000000,1,2,1.39135097827788,1.41876284429689,1.54723416716754,1.59138376655521
1101111111111111011101011111111111111111111010111111111111000000000000000000000000000000000000000000000000,1,2,1.39686316594285,1.421518687757,1.55515698724347,1.60546817487548
1101111111111111011101111111100111011011111111011110111111000000000000000000000000000000000000000000000000,1,2,1.48080080541488,1.48080080540875,1.55757660675947,1.58650808116508
1101111111111111011101111111111110111111011111111111010101000000000000000000000000000000000000000000000000,1,2,1.41970642396049,1.44037754419683,1.50872019007945,1.51095111855172
1101111111111111011110111101110111011111111100011111101101000000000000000000000000000000000000000000000000,1,2,1.36937981656192,1.36937981656141,1.49568419448923,1.53325451466818
1101111111111111011110111111111111111110011101111111111111000000000000000000000000000000000000000000000000,1,2,1.42852154261639,1.45657811985822,1.57265284936504,1.60992374829912
1101111111111111011111011011111111111111111101111111011110000000000000000000000000000000000000000000000000,1,2,1.41689466547177,1.44105840621161,1.54273268773123,1.5794816988705
1101111111111111011111011101111101101110111100110111111111000000000000000000000000000000000000000000000000,1,2,1.4402191364677,1.46158980590794,1.55709430079974,1.61439654161274
1101111111111111011111011111111010111111111111111111111111000000000000000000000000000000000000000000000000,1,2,1.43960903927166,1.44982027750254,1.55272260074598,1.60262564640441
1101111111111111011111101111110100111111011111111100111111000000000000000000000000000000000000000000000000,1,2,1.46909732850077,1.47684477068236,1.55055980679393,1.58459595073488
1101111111111111011111101111111101011101111101111110111111000000000000000000000000000000000000000000000000,1,2,1.42526269819623,1.42526269819869,1.53479048625387,1.571531319316
1101111111111111011111110010110111010011101011111111101101000000000000000000000000000000000000000000000000,1,2,2.00000000032539,2.00000000032051,2.00000000029655,2.00000000029002
1101111111111111011111110011101110111111111111111011111111000000000000000000000000000000000000000000000000,1,2,1.48592189137394,1.50666672962188,1.59765270609343,1.6259985778533
1101111111111111011111110111111111011100011101001011010000000000000000000000000000000000000000000000000000,1,2,1.37723297823843,1.37723297824048,1.42279434005987,1.42288442157835
1101111111111111011111110111111111110111100111010101111111000000000000000000000000000000000000000000000000,1,2,1.46677830679636,1.48020928114655,1.63212282798841,1.63212282797545
1101111111111111011111110111111111111111111111111111111011000000000000000000000000000000000000000000000000,1,2,1.43863575563719,1.45534080977329,1.54405034261486,1.56772891030736
1101111111111111011111111101101111011111111101111110110111000000000000000000000000000000000000000000000000,1,2,1.39284278030167,1.4145724730738,1.51057794716763,1.52612847686602
1101111111111111011111111101110111111011111111001111101111000000000000000000000000000000000000000000000000,1,2,1.46192398843363,1.47105802303727,1.56066035477446,1.58884365770712
1101111111111111011111111101110111111111111111111111111111000000000000000000000000000000000000000000000000,1,2,1.43308289346617,1.44525125870757,1.56289165034626,1.60268309578053
1101111111111111011111111111011111111111101111111011111111000000000000000000000000000000000000000000000000,1,2,1.36563640151757,1.38710117633594,1.50546016972078,1.55590466799746
1101111111111111011111111111101011111111011011101011111110000000000000000000000000000000000000000000000000,1,2,1.42863419586225,1.44033486349465,1.52950256227711,1.5572063696454
1101111111111111011111111111101011111111110111111011111111000000000000000000000000000000000000000000000000,1,2,1.41323665600437,1.423183790125,1.52819993968191,1.55199412644273
1101111111111111011111111111101111110010011110101011101101000000000000000000000000000000000000000000000000,1,2,1.24110014725809,1.24392476617855,1.25103877237974,1.25193110936485
1101111111111111011111111111111011001111101111110010111011000000000000000000000000000000000000000000000000,1,2,1.4038811062015,1.40399661635747,1.41806678557557,1.4184575038484
1101111111111111011111111111111111100111111111111111111101000000000000000000000000000000000000000000000000,1,2,1.43710936679849,1.45531019856683,1.53832380818868,1.56558045506146
1101111111111111011111111111111111111101111101111111111101000000000000000000000000000000000000000000000000,1,2,1.40116620022574,1.40572664841391,1.52657195998963,1.5554117886241
1101111111111111011111111111111111111111010110101111111111000000000000000000000000000000000000000000000000,1,2,1.4207733827515,1.44249579169253,1.57195018247079,1.59776599270433
1101111111111111011111111111111111111111111111101011111111000000000000000000000000000000000000000000000000,1,2,1.41123565338728,1.43179155205639,1.5372133978889,1.57442770474104
1101111111111111100111001000111111111111111101111010011011000000000000000000000000000000000000000000000000,1,2,0.99999999925203,0.999999999217104,0.999999999107488,0.999999999084469
1101111111111111100111010111111111111110111011110110101111000000000000000000000000000000000000000000000000,1,2,1.4246515452432,1.43944894837277,1.50778221567454,1.53487090685992
1101111111111111100111111110111111110011111100111101011111000000000000000000000000000000000000000000000000,1,2,1.45610693406335,1.48007390588996,1.57753162163348,1.61204144057423
1101111111111111100111111111111111111111110011011111111111000000000000000000000000000000000000000000000000,1,2,1.41588705331483,1.43692536803873,1.58654038956409,1.59319303719713
1101111111111111101000100111111111111011111111111110111111000000000000000000000000000000000000000000000000,1,2,1.57952627334842,1.58392691267989,1.64602762457445,1.67040098883184
1101111111111111101011011110101101111111001111111111111101000000000000000000000000000000000000000000000000,1,2,1.4185374031467,1.43908200772408,1.54298025588077,1.56385241866719
1101111111111111101011100111111110101111110111111011101111000000000000000000000000000000000000000000000000,1,2,1.36388285008725,1.38000371482385,1.46736346971546,1.50282510352351
1101111111111111101011110110101010101101110111111111111011000000000000000000000000000000000000000000000000,1,2,1.46971186479,1.46971186479306,1.55479905869566,1.56477576717032
1101111111111111101011111110101111111111111111011111111110000000000000000000000000000000000000000000000000,1,2,1.38334942873765,1.40990339837885,1.52433942968054,1.55613255507208
1101111111111111101011111111111011110111111010111111110111000000000000000000000000000000000000000000000000,1,2,1.49709085370806,1.50811662520815,1.58815896299363,1.60166540715027
1101111111111111101100111110111111111111111111011111011111000000000000000000000000000000000000000000000000,1,2,1.33744928791403,1.36208783752495,1.50649787039547,1.55943624023647
1101111111111111101101100011111111111111111101111111111111000000000000000000000000000000000000000000000000,1,2,1.48977856487713,1.51391983488759,1.63033370563268,1.66471847711421
1101111111111111101101110111111110111111111110110111111111000000000000000000000000000000000000000000000000,1,2,1.43716050135253,1.45787180011232,1.56554607654646,1.59876184315686
1101111111111111101101111111101011011011011100111011110111000000000000000000000000000000000000000000000000,1,2,1.50723143431931,1.51983998271336,1.60149851489036,1.61439037369034
1101111111111111101101111111111111011111101111101111111110000000000000000000000000000000000000000000000000,1,2,1.40354786523536,1.42609765533003,1.52691583088087,1.55638774903949
1101111111111111101101111111111111111110111101111010011100000000000000000000000000000000000000000000000000,1,2,1.34698300225288,1.36502455917764,1.42935108680294,1.43274574140025
1101111111111111101110011110100111011111111111001111101011000000000000000000000000000000000000000000000000,1,2,1.2716851449485,1.27168514497349,1.33405686229822,1.34983343948419
1101111111111111101110011110111111111111110111011011111111000000000000000000000000000000000000000000000000,1,2,1.30381853912912,1.32466936052749,1.56787765250116,1.58130750987165
1101111111111111101110101111001011111111011111111111111111000000000000000000000000000000000000000000000000,1,2,1.35142775162588,1.3624685222652,1.44935050342092,1.46960756206212
1101111111111111101110111111111101010111111011111101110111000000000000000000000000000000000000000000000000,1,2,1.508210664444,1.51372497042497,1.57771630761832,1.57800633691534
1101111111111111101111010111011011111001111111110111110111000000000000000000000000000000000000000000000000,1,2,1.45387304480389,1.45399253407506,1.5635882961679,1.58934121164858
1101111111111111101111011111011111111111111111110011101101000000000000000000000000000000000000000000000000,1,2,1.20587940662432,1.2202078678589,1.30830570254273,1.33175195901687
1101111111111111101111011111111110111111111111101111111111000000000000000000000000000000000000000000000000,1,2,1.43650257828054,1.45393647536152,1.55203657803149,1.5900229329497
1101111111111111101111101111110111101101110111111111111011000000000000000000000000000000000000000000000000,1,2,1.42044083642917,1.42044083642993,1.52821501340309,1.53715563811029
1101111111111111101111110011111011111111111111101111111110000000000000000000000000000000000000000000000000,1,2,1.51816024307867,1.53040247505599,1.6103603799875,1.63448473773514
1101111111111111101111111011111101111111111111110111010111000000000000000000000000000000000000000000000000,1,2,1.4730775104619,1.48824747197334,1.5574136906915,1.56929383857948
1101111111111111101111111100111111110111111011110111111111000000000000000000000000000000000000000000000000,1,2,1.42434224725357,1.44698928096854,1.55544832673082,1.5933960289606
1101111111111111101111111101110111111111111100011101011101000000000000000000000000000000000000000000000000,1,2,1.37028753793541,1.37988509252971,1.44661932862598,1.46006268855197
1101111111111111101111111111011111111111111111111101011101000000000000000000000000000000000000000000000000,1,2,1.30413187417942,1.31867300328271,1.37384254960214,1.37923533247453
1101111111111111101111111111110111111111101100011111101001000000000000000000000000000000000000000000000000,1,2,1.39300703987785,1.40140804385591,1.46684273164218,1.48019724728008
